count,as_of_year,county_name,state_name
"143","2013","Poweshiek County","Iowa"
"143","2014","Poweshiek County","Iowa"
"24","2012","Ringgold County","Iowa"
"20","2013","Ringgold County","Iowa"
"24","2014","Ringgold County","Iowa"
"35","2012","Sac County","Iowa"
"34","2013","Sac County","Iowa"
"37","2014","Sac County","Iowa"
"2053","2012","Scott County","Iowa"
"2159","2013","Scott County","Iowa"
"2162","2014","Scott County","Iowa"
"47","2012","Shelby County","Iowa"
"71","2013","Shelby County","Iowa"
"83","2014","Shelby County","Iowa"
"129","2012","Sioux County","Iowa"
"105","2013","Sioux County","Iowa"
"135","2014","Sioux County","Iowa"
"763","2012","Story County","Iowa"
"986","2013","Story County","Iowa"
"942","2014","Story County","Iowa"
"84","2012","Tama County","Iowa"
"96","2013","Tama County","Iowa"
"105","2014","Tama County","Iowa"
"26","2012","Taylor County","Iowa"
"14","2013","Taylor County","Iowa"
"16","2014","Taylor County","Iowa"
"39","2012","Union County","Iowa"
"49","2013","Union County","Iowa"
"34","2014","Union County","Iowa"
"14","2012","Van Buren County","Iowa"
"18","2013","Van Buren County","Iowa"
"14","2014","Van Buren County","Iowa"
"209","2012","Wapello County","Iowa"
"223","2013","Wapello County","Iowa"
"219","2014","Wapello County","Iowa"
"473","2012","Warren County","Iowa"
"617","2013","Warren County","Iowa"
"667","2014","Warren County","Iowa"
"201","2012","Washington County","Iowa"
"230","2013","Washington County","Iowa"
"253","2014","Washington County","Iowa"
"22","2012","Wayne County","Iowa"
"22","2013","Wayne County","Iowa"
"18","2014","Wayne County","Iowa"
"256","2012","Webster County","Iowa"
"291","2013","Webster County","Iowa"
"279","2014","Webster County","Iowa"
"20","2012","Winnebago County","Iowa"
"54","2013","Winnebago County","Iowa"
"69","2014","Winnebago County","Iowa"
"50","2012","Winneshiek County","Iowa"
"64","2013","Winneshiek County","Iowa"
"51","2014","Winneshiek County","Iowa"
"847","2012","Woodbury County","Iowa"
"905","2013","Woodbury County","Iowa"
"980","2014","Woodbury County","Iowa"
"13","2012","Worth County","Iowa"
"34","2013","Worth County","Iowa"
"43","2014","Worth County","Iowa"
"49","2012","Wright County","Iowa"
"43","2013","Wright County","Iowa"
"47","2014","Wright County","Iowa"
"20","2012","","Kansas"
"2","2013","","Kansas"
"1","2014","","Kansas"
"58","2012","Allen County","Kansas"
"57","2013","Allen County","Kansas"
"68","2014","Allen County","Kansas"
"41","2012","Anderson County","Kansas"
"49","2013","Anderson County","Kansas"
"29","2014","Anderson County","Kansas"
"98","2012","Atchison County","Kansas"
"111","2013","Atchison County","Kansas"
"95","2014","Atchison County","Kansas"
"17","2012","Barber County","Kansas"
"21","2013","Barber County","Kansas"
"15","2014","Barber County","Kansas"
"154","2012","Barton County","Kansas"
"145","2013","Barton County","Kansas"
"147","2014","Barton County","Kansas"
"55","2012","Bourbon County","Kansas"
"47","2013","Bourbon County","Kansas"
"60","2014","Bourbon County","Kansas"
"52","2012","Brown County","Kansas"
"54","2013","Brown County","Kansas"
"57","2014","Brown County","Kansas"
"677","2012","Butler County","Kansas"
"767","2013","Butler County","Kansas"
"820","2014","Butler County","Kansas"
"8","2012","Chase County","Kansas"
"9","2013","Chase County","Kansas"
"14","2014","Chase County","Kansas"
"11","2012","Chautauqua County","Kansas"
"13","2013","Chautauqua County","Kansas"
"6","2014","Chautauqua County","Kansas"
"93","2012","Cherokee County","Kansas"
"87","2013","Cherokee County","Kansas"
"87","2014","Cherokee County","Kansas"
"9","2012","Cheyenne County","Kansas"
"13","2013","Cheyenne County","Kansas"
"6","2014","Cheyenne County","Kansas"
"9","2012","Clark County","Kansas"
"9","2013","Clark County","Kansas"
"8","2014","Clark County","Kansas"
"54","2012","Clay County","Kansas"
"53","2013","Clay County","Kansas"
"61","2014","Clay County","Kansas"
"59","2012","Cloud County","Kansas"
"53","2013","Cloud County","Kansas"
"60","2014","Cloud County","Kansas"
"63","2012","Coffey County","Kansas"
"64","2013","Coffey County","Kansas"
"77","2014","Coffey County","Kansas"
"4","2012","Comanche County","Kansas"
"2","2013","Comanche County","Kansas"
"4","2014","Comanche County","Kansas"
"176","2012","Cowley County","Kansas"
"201","2013","Cowley County","Kansas"
"175","2014","Cowley County","Kansas"
"182","2012","Crawford County","Kansas"
"228","2013","Crawford County","Kansas"
"191","2014","Crawford County","Kansas"
"8","2012","Decatur County","Kansas"
"9","2013","Decatur County","Kansas"
"10","2014","Decatur County","Kansas"
"121","2012","Dickinson County","Kansas"
"104","2013","Dickinson County","Kansas"
"112","2014","Dickinson County","Kansas"
"39","2012","Doniphan County","Kansas"
"33","2013","Doniphan County","Kansas"
"27","2014","Doniphan County","Kansas"
"916","2012","Douglas County","Kansas"
"1092","2013","Douglas County","Kansas"
"1085","2014","Douglas County","Kansas"
"15","2012","Edwards County","Kansas"
"12","2013","Edwards County","Kansas"
"12","2014","Edwards County","Kansas"
"8","2012","Elk County","Kansas"
"5","2013","Elk County","Kansas"
"7","2014","Elk County","Kansas"
"142","2012","Ellis County","Kansas"
"187","2013","Ellis County","Kansas"
"169","2014","Ellis County","Kansas"
"7","2012","Ellsworth County","Kansas"
"6","2013","Ellsworth County","Kansas"
"11","2014","Ellsworth County","Kansas"
"219","2012","Finney County","Kansas"
"215","2013","Finney County","Kansas"
"188","2014","Finney County","Kansas"
"179","2012","Ford County","Kansas"
"181","2013","Ford County","Kansas"
"182","2014","Ford County","Kansas"
"161","2012","Franklin County","Kansas"
"228","2013","Franklin County","Kansas"
"183","2014","Franklin County","Kansas"
"345","2012","Geary County","Kansas"
"316","2013","Geary County","Kansas"
"320","2014","Geary County","Kansas"
"8","2012","Gove County","Kansas"
"7","2013","Gove County","Kansas"
"6","2014","Gove County","Kansas"
"6","2012","Graham County","Kansas"
"4","2013","Graham County","Kansas"
"1","2014","Graham County","Kansas"
"42","2012","Grant County","Kansas"
"21","2013","Grant County","Kansas"
"27","2014","Grant County","Kansas"
"29","2012","Gray County","Kansas"
"41","2013","Gray County","Kansas"
"31","2014","Gray County","Kansas"
"8","2012","Greeley County","Kansas"
"5","2013","Greeley County","Kansas"
"6","2014","Greeley County","Kansas"
"19","2012","Greenwood County","Kansas"
"37","2013","Greenwood County","Kansas"
"31","2014","Greenwood County","Kansas"
"11","2012","Hamilton County","Kansas"
"8","2013","Hamilton County","Kansas"
"6","2014","Hamilton County","Kansas"
"34","2012","Harper County","Kansas"
"35","2013","Harper County","Kansas"
"24","2014","Harper County","Kansas"
"271","2012","Harvey County","Kansas"
"336","2013","Harvey County","Kansas"
"351","2014","Harvey County","Kansas"
"12","2012","Haskell County","Kansas"
"11","2013","Haskell County","Kansas"
"21","2014","Haskell County","Kansas"
"1","2012","Hodgeman County","Kansas"
"5","2013","Hodgeman County","Kansas"
"2","2014","Hodgeman County","Kansas"
"80","2012","Jackson County","Kansas"
"94","2013","Jackson County","Kansas"
"94","2014","Jackson County","Kansas"
"132","2012","Jefferson County","Kansas"
"180","2013","Jefferson County","Kansas"
"181","2014","Jefferson County","Kansas"
"3","2012","Jewell County","Kansas"
"2","2013","Jewell County","Kansas"
"2","2014","Jewell County","Kansas"
"7419","2012","Johnson County","Kansas"
"8758","2013","Johnson County","Kansas"
"8518","2014","Johnson County","Kansas"
"8","2012","Kearny County","Kansas"
"8","2013","Kearny County","Kansas"
"9","2014","Kearny County","Kansas"
"53","2012","Kingman County","Kansas"
"38","2013","Kingman County","Kansas"
"53","2014","Kingman County","Kansas"
"5","2012","Kiowa County","Kansas"
"3","2013","Kiowa County","Kansas"
"5","2014","Kiowa County","Kansas"
"123","2012","Labette County","Kansas"
"98","2013","Labette County","Kansas"
"106","2014","Labette County","Kansas"
"3","2012","Lane County","Kansas"
"3","2013","Lane County","Kansas"
"2","2014","Lane County","Kansas"
"649","2012","Leavenworth County","Kansas"
"722","2013","Leavenworth County","Kansas"
"781","2014","Leavenworth County","Kansas"
"6","2012","Lincoln County","Kansas"
"16","2013","Lincoln County","Kansas"
"4","2014","Lincoln County","Kansas"
"35","2012","Linn County","Kansas"
"49","2013","Linn County","Kansas"
"59","2014","Linn County","Kansas"
"9","2012","Logan County","Kansas"
"8","2013","Logan County","Kansas"
"11","2014","Logan County","Kansas"
"173","2012","Lyon County","Kansas"
"163","2013","Lyon County","Kansas"
"208","2014","Lyon County","Kansas"
"66","2012","Marion County","Kansas"
"76","2013","Marion County","Kansas"
"66","2014","Marion County","Kansas"
"24","2012","Marshall County","Kansas"
"27","2013","Marshall County","Kansas"
"25","2014","Marshall County","Kansas"
"150","2012","McPherson County","Kansas"
"151","2013","McPherson County","Kansas"
"217","2014","McPherson County","Kansas"
"22","2012","Meade County","Kansas"
"28","2013","Meade County","Kansas"
"25","2014","Meade County","Kansas"
"351","2012","Miami County","Kansas"
"356","2013","Miami County","Kansas"
"371","2014","Miami County","Kansas"
"35","2012","Mitchell County","Kansas"
"25","2013","Mitchell County","Kansas"
"28","2014","Mitchell County","Kansas"
"214","2012","Montgomery County","Kansas"
"193","2013","Montgomery County","Kansas"
"164","2014","Montgomery County","Kansas"
"6","2012","Morris County","Kansas"
"16","2013","Morris County","Kansas"
"14","2014","Morris County","Kansas"
"7","2012","Morton County","Kansas"
"14","2013","Morton County","Kansas"
"19","2014","Morton County","Kansas"
"73","2012","Nemaha County","Kansas"
"81","2013","Nemaha County","Kansas"
"54","2014","Nemaha County","Kansas"
"70","2012","Neosho County","Kansas"
"95","2013","Neosho County","Kansas"
"57","2014","Neosho County","Kansas"
"10","2012","Ness County","Kansas"
"2","2013","Ness County","Kansas"
"4","2014","Ness County","Kansas"
"4","2012","Norton County","Kansas"
"9","2013","Norton County","Kansas"
"8","2014","Norton County","Kansas"
"106","2012","Osage County","Kansas"
"122","2013","Osage County","Kansas"
"111","2014","Osage County","Kansas"
"6","2012","Osborne County","Kansas"
"13","2013","Osborne County","Kansas"
"14","2014","Osborne County","Kansas"
"30","2012","Ottawa County","Kansas"
"34","2013","Ottawa County","Kansas"
"46","2014","Ottawa County","Kansas"
"27","2012","Pawnee County","Kansas"
"45","2013","Pawnee County","Kansas"
"39","2014","Pawnee County","Kansas"
"14","2012","Phillips County","Kansas"
"5","2013","Phillips County","Kansas"
"15","2014","Phillips County","Kansas"
"288","2012","Pottawatomie County","Kansas"
"306","2013","Pottawatomie County","Kansas"
"310","2014","Pottawatomie County","Kansas"
"60","2012","Pratt County","Kansas"
"50","2013","Pratt County","Kansas"
"54","2014","Pratt County","Kansas"
"4","2012","Rawlins County","Kansas"
"5","2013","Rawlins County","Kansas"
"3","2014","Rawlins County","Kansas"
"373","2012","Reno County","Kansas"
"455","2013","Reno County","Kansas"
"418","2014","Reno County","Kansas"
"5","2012","Republic County","Kansas"
"14","2013","Republic County","Kansas"
"10","2014","Republic County","Kansas"
"26","2012","Rice County","Kansas"
"30","2013","Rice County","Kansas"
"24","2014","Rice County","Kansas"
"651","2012","Riley County","Kansas"
"621","2013","Riley County","Kansas"
"616","2014","Riley County","Kansas"
"13","2012","Rooks County","Kansas"
"13","2013","Rooks County","Kansas"
"10","2014","Rooks County","Kansas"
"9","2012","Rush County","Kansas"
"14","2013","Rush County","Kansas"
"13","2014","Rush County","Kansas"
"26","2012","Russell County","Kansas"
"43","2013","Russell County","Kansas"
"38","2014","Russell County","Kansas"
"227","2012","Saline County","Kansas"
"365","2013","Saline County","Kansas"
"318","2014","Saline County","Kansas"
"7","2012","Scott County","Kansas"
"11","2013","Scott County","Kansas"
"18","2014","Scott County","Kansas"
"4473","2012","Sedgwick County","Kansas"
"4995","2013","Sedgwick County","Kansas"
"5363","2014","Sedgwick County","Kansas"
"93","2012","Seward County","Kansas"
"139","2013","Seward County","Kansas"
"157","2014","Seward County","Kansas"
"1439","2012","Shawnee County","Kansas"
"1594","2013","Shawnee County","Kansas"
"1644","2014","Shawnee County","Kansas"
"3","2012","Sheridan County","Kansas"
"3","2013","Sheridan County","Kansas"
"6","2014","Sheridan County","Kansas"
"22","2012","Sherman County","Kansas"
"29","2013","Sherman County","Kansas"
"27","2014","Sherman County","Kansas"
"1","2012","Smith County","Kansas"
"3","2013","Smith County","Kansas"
"4","2014","Smith County","Kansas"
"11","2012","Stafford County","Kansas"
"15","2013","Stafford County","Kansas"
"10","2014","Stafford County","Kansas"
"5","2012","Stanton County","Kansas"
"3","2013","Stanton County","Kansas"
"4","2014","Stanton County","Kansas"
"28","2012","Stevens County","Kansas"
"23","2013","Stevens County","Kansas"
"34","2014","Stevens County","Kansas"
"138","2012","Sumner County","Kansas"
"199","2013","Sumner County","Kansas"
"184","2014","Sumner County","Kansas"
"49","2012","Thomas County","Kansas"
"33","2013","Thomas County","Kansas"
"49","2014","Thomas County","Kansas"
"13","2012","Trego County","Kansas"
"7","2013","Trego County","Kansas"
"7","2014","Trego County","Kansas"
"62","2012","Wabaunsee County","Kansas"
"55","2013","Wabaunsee County","Kansas"
"53","2014","Wabaunsee County","Kansas"
"5","2012","Wallace County","Kansas"
"4","2013","Wallace County","Kansas"
"6","2014","Wallace County","Kansas"
"26","2012","Washington County","Kansas"
"24","2013","Washington County","Kansas"
"18","2014","Washington County","Kansas"
"5","2012","Wichita County","Kansas"
"4","2013","Wichita County","Kansas"
"2","2014","Wichita County","Kansas"
"28","2012","Wilson County","Kansas"
"44","2013","Wilson County","Kansas"
"40","2014","Wilson County","Kansas"
"11","2012","Woodson County","Kansas"
"16","2013","Woodson County","Kansas"
"23","2014","Woodson County","Kansas"
"758","2012","Wyandotte County","Kansas"
"854","2013","Wyandotte County","Kansas"
"1025","2014","Wyandotte County","Kansas"
"53","2012","","Kentucky"
"46","2013","","Kentucky"
"63","2014","","Kentucky"
"35","2012","Adair County","Kentucky"
"41","2013","Adair County","Kentucky"
"29","2014","Adair County","Kentucky"
"109","2012","Allen County","Kentucky"
"134","2013","Allen County","Kentucky"
"145","2014","Allen County","Kentucky"
"147","2012","Anderson County","Kentucky"
"171","2013","Anderson County","Kentucky"
"192","2014","Anderson County","Kentucky"
"34","2012","Ballard County","Kentucky"
"33","2013","Ballard County","Kentucky"
"25","2014","Ballard County","Kentucky"
"214","2012","Barren County","Kentucky"
"251","2013","Barren County","Kentucky"
"253","2014","Barren County","Kentucky"
"39","2012","Bath County","Kentucky"
"38","2013","Bath County","Kentucky"
"57","2014","Bath County","Kentucky"
"80","2012","Bell County","Kentucky"
"87","2013","Bell County","Kentucky"
"109","2014","Bell County","Kentucky"
"1395","2012","Boone County","Kentucky"
"1712","2013","Boone County","Kentucky"
"1722","2014","Boone County","Kentucky"
"113","2012","Bourbon County","Kentucky"
"128","2013","Bourbon County","Kentucky"
"136","2014","Bourbon County","Kentucky"
"342","2012","Boyd County","Kentucky"
"331","2013","Boyd County","Kentucky"
"320","2014","Boyd County","Kentucky"
"147","2012","Boyle County","Kentucky"
"168","2013","Boyle County","Kentucky"
"160","2014","Boyle County","Kentucky"
"48","2012","Bracken County","Kentucky"
"58","2013","Bracken County","Kentucky"
"48","2014","Bracken County","Kentucky"
"20","2012","Breathitt County","Kentucky"
"36","2013","Breathitt County","Kentucky"
"36","2014","Breathitt County","Kentucky"
"78","2012","Breckinridge County","Kentucky"
"89","2013","Breckinridge County","Kentucky"
"106","2014","Breckinridge County","Kentucky"
"861","2012","Bullitt County","Kentucky"
"1073","2013","Bullitt County","Kentucky"
"1021","2014","Bullitt County","Kentucky"
"53","2012","Butler County","Kentucky"
"58","2013","Butler County","Kentucky"
"72","2014","Butler County","Kentucky"
"60","2012","Caldwell County","Kentucky"
"62","2013","Caldwell County","Kentucky"
"43","2014","Caldwell County","Kentucky"
"222","2012","Calloway County","Kentucky"
"210","2013","Calloway County","Kentucky"
"239","2014","Calloway County","Kentucky"
"781","2012","Campbell County","Kentucky"
"959","2013","Campbell County","Kentucky"
"1044","2014","Campbell County","Kentucky"
"12","2012","Carlisle County","Kentucky"
"18","2013","Carlisle County","Kentucky"
"13","2014","Carlisle County","Kentucky"
"35","2012","Carroll County","Kentucky"
"45","2013","Carroll County","Kentucky"
"48","2014","Carroll County","Kentucky"
"83","2012","Carter County","Kentucky"
"104","2013","Carter County","Kentucky"
"108","2014","Carter County","Kentucky"
"39","2012","Casey County","Kentucky"
"31","2013","Casey County","Kentucky"
"24","2014","Casey County","Kentucky"
"333","2012","Christian County","Kentucky"
"388","2013","Christian County","Kentucky"
"397","2014","Christian County","Kentucky"
"275","2012","Clark County","Kentucky"
"325","2013","Clark County","Kentucky"
"323","2014","Clark County","Kentucky"
"41","2012","Clay County","Kentucky"
"41","2013","Clay County","Kentucky"
"52","2014","Clay County","Kentucky"
"24","2012","Clinton County","Kentucky"
"21","2013","Clinton County","Kentucky"
"11","2014","Clinton County","Kentucky"
"26","2012","Crittenden County","Kentucky"
"28","2013","Crittenden County","Kentucky"
"23","2014","Crittenden County","Kentucky"
"10","2012","Cumberland County","Kentucky"
"13","2013","Cumberland County","Kentucky"
"13","2014","Cumberland County","Kentucky"
"1125","2012","Daviess County","Kentucky"
"1082","2013","Daviess County","Kentucky"
"1090","2014","Daviess County","Kentucky"
"62","2012","Edmonson County","Kentucky"
"75","2013","Edmonson County","Kentucky"
"77","2014","Edmonson County","Kentucky"
"6","2012","Elliott County","Kentucky"
"11","2013","Elliott County","Kentucky"
"11","2014","Elliott County","Kentucky"
"26","2012","Estill County","Kentucky"
"49","2013","Estill County","Kentucky"
"63","2014","Estill County","Kentucky"
"2999","2012","Fayette County","Kentucky"
"3476","2013","Fayette County","Kentucky"
"3282","2014","Fayette County","Kentucky"
"46","2012","Fleming County","Kentucky"
"53","2013","Fleming County","Kentucky"
"54","2014","Fleming County","Kentucky"
"138","2012","Floyd County","Kentucky"
"128","2013","Floyd County","Kentucky"
"121","2014","Floyd County","Kentucky"
"288","2012","Franklin County","Kentucky"
"329","2013","Franklin County","Kentucky"
"335","2014","Franklin County","Kentucky"
"12","2012","Fulton County","Kentucky"
"10","2013","Fulton County","Kentucky"
"13","2014","Fulton County","Kentucky"
"26","2012","Gallatin County","Kentucky"
"51","2013","Gallatin County","Kentucky"
"66","2014","Gallatin County","Kentucky"
"122","2012","Garrard County","Kentucky"
"122","2013","Garrard County","Kentucky"
"156","2014","Garrard County","Kentucky"
"160","2012","Grant County","Kentucky"
"168","2013","Grant County","Kentucky"
"192","2014","Grant County","Kentucky"
"195","2012","Graves County","Kentucky"
"182","2013","Graves County","Kentucky"
"208","2014","Graves County","Kentucky"
"110","2012","Grayson County","Kentucky"
"127","2013","Grayson County","Kentucky"
"145","2014","Grayson County","Kentucky"
"41","2012","Green County","Kentucky"
"48","2013","Green County","Kentucky"
"40","2014","Green County","Kentucky"
"226","2012","Greenup County","Kentucky"
"269","2013","Greenup County","Kentucky"
"280","2014","Greenup County","Kentucky"
"74","2012","Hancock County","Kentucky"
"73","2013","Hancock County","Kentucky"
"67","2014","Hancock County","Kentucky"
"927","2012","Hardin County","Kentucky"
"969","2013","Hardin County","Kentucky"
"967","2014","Hardin County","Kentucky"
"72","2012","Harlan County","Kentucky"
"76","2013","Harlan County","Kentucky"
"72","2014","Harlan County","Kentucky"
"102","2012","Harrison County","Kentucky"
"115","2013","Harrison County","Kentucky"
"138","2014","Harrison County","Kentucky"
"68","2012","Hart County","Kentucky"
"97","2013","Hart County","Kentucky"
"111","2014","Hart County","Kentucky"
"316","2012","Henderson County","Kentucky"
"339","2013","Henderson County","Kentucky"
"314","2014","Henderson County","Kentucky"
"86","2012","Henry County","Kentucky"
"120","2013","Henry County","Kentucky"
"127","2014","Henry County","Kentucky"
"10","2012","Hickman County","Kentucky"
"14","2013","Hickman County","Kentucky"
"9","2014","Hickman County","Kentucky"
"204","2012","Hopkins County","Kentucky"
"241","2013","Hopkins County","Kentucky"
"292","2014","Hopkins County","Kentucky"
"24","2012","Jackson County","Kentucky"
"33","2013","Jackson County","Kentucky"
"26","2014","Jackson County","Kentucky"
"6901","2012","Jefferson County","Kentucky"
"8115","2013","Jefferson County","Kentucky"
"7906","2014","Jefferson County","Kentucky"
"437","2012","Jessamine County","Kentucky"
"530","2013","Jessamine County","Kentucky"
"491","2014","Jessamine County","Kentucky"
"115","2012","Johnson County","Kentucky"
"115","2013","Johnson County","Kentucky"
"121","2014","Johnson County","Kentucky"
"1389","2012","Kenton County","Kentucky"
"1681","2013","Kenton County","Kentucky"
"1945","2014","Kenton County","Kentucky"
"38","2012","Knott County","Kentucky"
"43","2013","Knott County","Kentucky"
"33","2014","Knott County","Kentucky"
"99","2012","Knox County","Kentucky"
"139","2013","Knox County","Kentucky"
"147","2014","Knox County","Kentucky"
"101","2012","Larue County","Kentucky"
"112","2013","Larue County","Kentucky"
"100","2014","Larue County","Kentucky"
"308","2012","Laurel County","Kentucky"
"362","2013","Laurel County","Kentucky"
"384","2014","Laurel County","Kentucky"
"57","2012","Lawrence County","Kentucky"
"72","2013","Lawrence County","Kentucky"
"61","2014","Lawrence County","Kentucky"
"11","2012","Lee County","Kentucky"
"18","2013","Lee County","Kentucky"
"14","2014","Lee County","Kentucky"
"18","2012","Leslie County","Kentucky"
"18","2013","Leslie County","Kentucky"
"15","2014","Leslie County","Kentucky"
"69","2012","Letcher County","Kentucky"
"81","2013","Letcher County","Kentucky"
"66","2014","Letcher County","Kentucky"
"35","2012","Lewis County","Kentucky"
"58","2013","Lewis County","Kentucky"
"70","2014","Lewis County","Kentucky"
"109","2012","Lincoln County","Kentucky"
"133","2013","Lincoln County","Kentucky"
"114","2014","Lincoln County","Kentucky"
"42","2012","Livingston County","Kentucky"
"42","2013","Livingston County","Kentucky"
"42","2014","Livingston County","Kentucky"
"160","2012","Logan County","Kentucky"
"161","2013","Logan County","Kentucky"
"157","2014","Logan County","Kentucky"
"32","2012","Lyon County","Kentucky"
"35","2013","Lyon County","Kentucky"
"31","2014","Lyon County","Kentucky"
"603","2012","Madison County","Kentucky"
"695","2013","Madison County","Kentucky"
"781","2014","Madison County","Kentucky"
"23","2012","Magoffin County","Kentucky"
"33","2013","Magoffin County","Kentucky"
"20","2014","Magoffin County","Kentucky"
"90","2012","Marion County","Kentucky"
"93","2013","Marion County","Kentucky"
"114","2014","Marion County","Kentucky"
"191","2012","Marshall County","Kentucky"
"147","2013","Marshall County","Kentucky"
"151","2014","Marshall County","Kentucky"
"32","2012","Martin County","Kentucky"
"30","2013","Martin County","Kentucky"
"34","2014","Martin County","Kentucky"
"75","2012","Mason County","Kentucky"
"103","2013","Mason County","Kentucky"
"78","2014","Mason County","Kentucky"
"438","2012","McCracken County","Kentucky"
"378","2013","McCracken County","Kentucky"
"366","2014","McCracken County","Kentucky"
"26","2012","McCreary County","Kentucky"
"31","2013","McCreary County","Kentucky"
"30","2014","McCreary County","Kentucky"
"71","2012","McLean County","Kentucky"
"51","2013","McLean County","Kentucky"
"57","2014","McLean County","Kentucky"
"248","2012","Meade County","Kentucky"
"269","2013","Meade County","Kentucky"
"277","2014","Meade County","Kentucky"
"25","2012","Menifee County","Kentucky"
"32","2013","Menifee County","Kentucky"
"42","2014","Menifee County","Kentucky"
"142","2012","Mercer County","Kentucky"
"125","2013","Mercer County","Kentucky"
"155","2014","Mercer County","Kentucky"
"48","2012","Metcalfe County","Kentucky"
"48","2013","Metcalfe County","Kentucky"
"39","2014","Metcalfe County","Kentucky"
"27","2012","Monroe County","Kentucky"
"34","2013","Monroe County","Kentucky"
"33","2014","Monroe County","Kentucky"
"183","2012","Montgomery County","Kentucky"
"223","2013","Montgomery County","Kentucky"
"224","2014","Montgomery County","Kentucky"
"19","2012","Morgan County","Kentucky"
"24","2013","Morgan County","Kentucky"
"7","2014","Morgan County","Kentucky"
"175","2012","Muhlenberg County","Kentucky"
"117","2013","Muhlenberg County","Kentucky"
"123","2014","Muhlenberg County","Kentucky"
"370","2012","Nelson County","Kentucky"
"468","2013","Nelson County","Kentucky"
"477","2014","Nelson County","Kentucky"
"14","2012","Nicholas County","Kentucky"
"29","2013","Nicholas County","Kentucky"
"32","2014","Nicholas County","Kentucky"
"136","2012","Ohio County","Kentucky"
"133","2013","Ohio County","Kentucky"
"153","2014","Ohio County","Kentucky"
"779","2012","Oldham County","Kentucky"
"930","2013","Oldham County","Kentucky"
"996","2014","Oldham County","Kentucky"
"53","2012","Owen County","Kentucky"
"51","2013","Owen County","Kentucky"
"61","2014","Owen County","Kentucky"
"2","2012","Owsley County","Kentucky"
"5","2013","Owsley County","Kentucky"
"4","2014","Owsley County","Kentucky"
"75","2012","Pendleton County","Kentucky"
"101","2013","Pendleton County","Kentucky"
"95","2014","Pendleton County","Kentucky"
"84","2012","Perry County","Kentucky"
"77","2013","Perry County","Kentucky"
"64","2014","Perry County","Kentucky"
"281","2012","Pike County","Kentucky"
"246","2013","Pike County","Kentucky"
"215","2014","Pike County","Kentucky"
"56","2012","Powell County","Kentucky"
"77","2013","Powell County","Kentucky"
"61","2014","Powell County","Kentucky"
"244","2012","Pulaski County","Kentucky"
"289","2013","Pulaski County","Kentucky"
"298","2014","Pulaski County","Kentucky"
"4","2012","Robertson County","Kentucky"
"7","2013","Robertson County","Kentucky"
"8","2014","Robertson County","Kentucky"
"53","2012","Rockcastle County","Kentucky"
"76","2013","Rockcastle County","Kentucky"
"68","2014","Rockcastle County","Kentucky"
"97","2012","Rowan County","Kentucky"
"89","2013","Rowan County","Kentucky"
"92","2014","Rowan County","Kentucky"
"44","2012","Russell County","Kentucky"
"73","2013","Russell County","Kentucky"
"61","2014","Russell County","Kentucky"
"610","2012","Scott County","Kentucky"
"791","2013","Scott County","Kentucky"
"820","2014","Scott County","Kentucky"
"420","2012","Shelby County","Kentucky"
"471","2013","Shelby County","Kentucky"
"580","2014","Shelby County","Kentucky"
"86","2012","Simpson County","Kentucky"
"125","2013","Simpson County","Kentucky"
"156","2014","Simpson County","Kentucky"
"200","2012","Spencer County","Kentucky"
"259","2013","Spencer County","Kentucky"
"289","2014","Spencer County","Kentucky"
"91","2012","Taylor County","Kentucky"
"108","2013","Taylor County","Kentucky"
"102","2014","Taylor County","Kentucky"
"48","2012","Todd County","Kentucky"
"38","2013","Todd County","Kentucky"
"60","2014","Todd County","Kentucky"
"86","2012","Trigg County","Kentucky"
"118","2013","Trigg County","Kentucky"
"103","2014","Trigg County","Kentucky"
"50","2012","Trimble County","Kentucky"
"50","2013","Trimble County","Kentucky"
"53","2014","Trimble County","Kentucky"
"119","2012","Union County","Kentucky"
"102","2013","Union County","Kentucky"
"62","2014","Union County","Kentucky"
"988","2012","Warren County","Kentucky"
"1031","2013","Warren County","Kentucky"
"1077","2014","Warren County","Kentucky"
"49","2012","Washington County","Kentucky"
"67","2013","Washington County","Kentucky"
"58","2014","Washington County","Kentucky"
"70","2012","Wayne County","Kentucky"
"96","2013","Wayne County","Kentucky"
"62","2014","Wayne County","Kentucky"
"63","2012","Webster County","Kentucky"
"73","2013","Webster County","Kentucky"
"58","2014","Webster County","Kentucky"
"131","2012","Whitley County","Kentucky"
"176","2013","Whitley County","Kentucky"
"150","2014","Whitley County","Kentucky"
"24","2012","Wolfe County","Kentucky"
"23","2013","Wolfe County","Kentucky"
"15","2014","Wolfe County","Kentucky"
"218","2012","Woodford County","Kentucky"
"267","2013","Woodford County","Kentucky"
"260","2014","Woodford County","Kentucky"
"52","2012","","Louisiana"
"43","2013","","Louisiana"
"26","2014","","Louisiana"
"263","2012","Acadia Parish","Louisiana"
"321","2013","Acadia Parish","Louisiana"
"400","2014","Acadia Parish","Louisiana"
"91","2012","Allen Parish","Louisiana"
"86","2013","Allen Parish","Louisiana"
"95","2014","Allen Parish","Louisiana"
"1799","2012","Ascension Parish","Louisiana"
"1937","2013","Ascension Parish","Louisiana"
"1919","2014","Ascension Parish","Louisiana"
"124","2012","Assumption Parish","Louisiana"
"151","2013","Assumption Parish","Louisiana"
"137","2014","Assumption Parish","Louisiana"
